QB DVOA,QB,PRE W/L,TM,DAVE O,D,RUSH OFF,RUSH DEF,QB DVOA1,QB1,PRE W/L1,TM1,DAVE O,D1,RUSH OFF,PASS OFF,RUSH DEF,ATS,QBE,DIFDW1,DIFDW1O,ST,O DIFF,D DIFF,QBRUND,Eyds/GM,ID,12-6.5% MOVE,NET Yds/Drive,NET Pts/Drive,NET TOs/Drive,NET Avg. Lead,NET LOS/Drive,OFF TDs/Drive,OFF Stops/Drive,d3Outs/Drive,TTL Open O/U,TTL Close O/U,2nd HF SIDE,1st HF Margin,1st HF ATS Margin,INT/Drive,BOFF,BETTER SP,AVG TT,AVG CAY,AVG IAY,AVG AYD,AVG AGG,AYTS,AVG ATT,AVG YDS,AVG TD,AVG INT,AVG RATE,AVGCOMP,AVG xCOMP,AVG YPP,AVG xYPP,AVG xYards,AVG YPP +/-,TEAM,closeline,push
-0.092,45.4,L,0.243,-0.064,-0.207,0.025,-0.28,0.036,73.9,L,-0.05,0.02,0.027,0.123,-0.079,0.192,0,0,0.329,-0.135,0.101,0.015,0.269,0,-1,201612PHI-3GB1327,0,-0.089327585,0.390439452,-0.030557446,1.163868089,3.431283564,0.185840708,0.451327434,0.239316239,1,1,0,-4,-7,0.061946903,0,1,2.588117978,5.847191011,8.196910112,-2.349719101,23.87837079,-0.97247191,35.6,233.9,1.1,0.7,84.24213483,23.41573034,22.45977809,6.570224719,6.385949872,233.5870028,0.184274847,PHI,-3,0
0.391,86,W,0.231,0.296,0.093,0.516,0.252,-0.006,54.1,L,0.012,-0.117,-0.103,0.093,-0.26,-0.126,0,1,0.252,0.015,0.027,0.298,-0.083,0,29.81818182,201613DAL-3.5MIN1715,0,4.224299065,0.962616822,-0.028037383,4.948598131,1.906542056,0.345794393,0.308411215,0.158878505,1,1,0,4,0.5,0.018691589,1,0,2.910823529,7.500882353,8.957647059,-1.456764706,21.18,0.031176471,30.90909091,257.7272727,1.636363636,0.181818182,108.5241176,21.43235294,18.88249412,8.338235294,7.501307887,237.0157529,0.836927407,DAL,-3.5,0
-0.006,54.1,L,0.012,-0.117,-0.103,0.093,-0.126,0.391,86,W,0.231,0.296,0.093,0.516,0.142,0.252,1,0,0.015,0.252,0.027,-0.087,0.122,0,0,201613MIN3.5DAL1517,0,0.185119048,0.038095238,-0.104761905,1.424702381,4.594047619,0.169642857,0.5625,0.233333333,1,1,1,-4,-0.5,0.026785714,0,1,2.382126437,4.93908046,6.499425287,-1.560344828,21.56005747,-2.390804598,34.8,240.8,1.2,0.3,97.66149425,25.29885057,22.87232184,6.91954023,6.383920945,225.2705287,0.535619285,MIN,3.5,0
-0.074,62.3,L,0.024,-0.108,-0.165,0.051,-0.27,-0.136,54.1,L,-0.203,-0.157,0,-0.027,-0.281,0.054,1,1,0.014,-0.117,-0.033,0.009,0.052,0,6.181818182,201613DEN-4JAC2010,0,1.762288786,0.291602663,-0.018049155,-0.598822325,-0.655913978,0.198412698,0.444444444,0.25,1,1,1,7,3,0.063492063,1,1,2.438813559,7.483050847,11.01186441,-3.528813559,25.44576271,1.766101695,29.5,196.5,1,0.5,86.32881356,19.33898305,17.01461017,6.661016949,6.076313156,185.6140678,0.584703793,DEN,-4,0
-0.136,54.1,L,-0.203,-0.157,0,-0.027,0.054,-0.074,62.3,L,0.024,-0.108,-0.165,0.051,-0.166,-0.27,0,0,-0.117,0.014,-0.046,-0.059,-0.016,1,21,201613JAC4DEN1020,0,0.614212166,-0.502099986,0.114415391,-5.786004606,-3.184189134,0.196721311,0.483606557,0.256198347,1,1,0,-7,-3,0.106557377,0,0,2.601020408,5.882086168,8.808843537,-2.92675737,23.80725624,0.203628118,40.09090909,249.9090909,1.818181818,1.181818182,80.58095238,25.02040816,24.72118821,6.233560091,6.202907845,257.653619,0.030652245,JAC,4,0
0.03,61.6,W,0.117,0.003,-0.031,0.137,0.013,0.356,82.5,W,0.218,0.263,0.067,0.496,0.04,0.144,1,0,-0.03,0.283,0.082,-0.102,-0.003,0,7,201613KC4ATL2928,0,-4.534366391,0.014738292,-0.090220386,-1.17427686,4.23553719,0.166666667,0.491666667,0.140495868,0,0,1,4,8,0.033333333,0,1,2.363150289,4.869075145,7.146531792,-2.277456647,16.19624277,-1.71849711,34.6,229.7,1,0.4,89.24190751,24.65895954,25.27533815,6.638728324,6.587365469,241.3768208,0.051362855,KC,4,0
0.356,82.5,W,0.218,0.263,0.067,0.496,0.144,0.03,61.6,W,0.117,0.003,-0.031,0.137,-0.122,0.013,0,1,0.283,-0.03,0.022,0.245,-0.011,0,5.909090909,201613ATL-4KC2829,0,3.657613671,0.439197437,-0.015181569,3.31438816,2.507018615,0.336283186,0.309734513,0.181034483,0,0,1,-4,-8,0.053097345,1,0,2.616263158,7.527631579,9.327631579,-1.8,20.51289474,0.056842105,34.54545455,319.6363636,2.363636364,0.545454545,113.6842105,24.16578947,21.85533684,9.252631579,8.588646617,299.7804395,0.663984962,ATL,-4,0
-0.273,54.4,L,-0.273,-0.21,-0.005,-0.21,0.037,0.091,76.9,W,0.009,0.069,0.025,0.19,-0.068,0.172,0,0,-0.218,-0.076,-0.068,-0.13,0.002,0,13.54545455,201613HOU6.5GB1321,0,1.170978484,-0.313652664,0.053022541,-1.981877561,-1.015753074,0.131147541,0.475409836,0.296875,1,1,1,-7,-0.5,0.106557377,0,0,2.583225,6.4185,9.701,-3.2825,22.247,1.0705,36.36363636,209.7272727,1.090909091,1.181818182,72.1775,21.9175,21.8824925,5.7675,5.681821249,208.7950675,0.085678751,HOU,6.5,0
0.091,76.9,W,0.009,0.069,0.025,0.19,0.172,-0.273,54.4,L,-0.273,-0.21,-0.005,-0.21,-0.193,0.037,1,1,-0.076,-0.218,-0.035,-0.029,-0.017,0,26.81818182,201613GB-6.5HOU2113,0,1.578042328,-0.099867725,0.041335979,-1.015873016,-1.575396825,0.276785714,0.339285714,0.175925926,1,1,0,7,0.5,0.071428571,1,1,2.80363029,5.747884187,8.779955457,-3.032071269,15.59621381,0.378841871,40.81818182,279.4545455,2.454545455,0.636363636,96.93786192,27.34966592,26.83540312,6.846325167,6.754165696,284.2431269,0.092159472,GB,-6.5,0
-0.118,47.1,L,0.187,-0.065,-0.147,-0.003,-0.192,-0.001,53.9,L,-0.034,0.024,0.025,0.135,-0.009,0.085,0,0,0.273,-0.075,0.105,0.015,0.216,0,3.454545455,201613PHI-1.5CIN1432,0,-1.076626016,0.241869919,-0.021747967,0.762296748,2.975203252,0.183333333,0.45,0.227642276,0,0,0,-19,-20.5,0.066666667,0,1,2.577270408,5.778571429,8.031887755,-2.253316327,22.9619898,-1.250510204,35.63636364,235.7272727,1,0.727272727,83.43928571,23.46938776,22.79739031,6.614795918,6.48588985,236.8457066,0.128906069,PHI,-1.5,0
-0.001,53.9,L,-0.034,0.024,0.025,0.135,0.085,-0.118,47.1,L,0.187,-0.065,-0.147,-0.003,-0.004,-0.192,1,1,-0.075,0.273,-0.033,0.015,-0.041,1,21.5,201613CIN1.5PHI3214,0,1.163257011,-0.248001626,-0.023845007,-2.050331933,-2.63697331,0.190082645,0.479338843,0.213114754,0,0,1,19,20.5,0.049586777,1,0,2.491764706,6.961029412,9.069607843,-2.108578431,18.63357843,-0.05245098,37.09090909,276.6363636,1.090909091,0.545454545,89.72034314,24.37990196,23.11775735,7.458333333,7.068194789,268.0821912,0.390138545,CIN,1.5,0
0.121,71.7,W,-0.106,0.002,0.169,0.235,0.345,0.289,76.6,W,0.09,0.189,0.054,0.396,0.007,0.191,1,0,-0.111,0.109,0.061,-0.014,-0.189,0,12.27272727,201613DET3.5NO2813,0,-2.455755895,-0.111326861,-0.03680074,-0.486962552,-3.08469718,0.223300971,0.45631068,0.161904762,1,1,1,7,10.5,0.048543689,0,1,2.531846154,5.427692308,7.621025641,-2.193333333,21.78846154,-1.320512821,35.45454545,260.9090909,1.636363636,0.454545455,97.92230769,23.98205128,22.17272821,7.358974359,6.951129868,249.766941,0.407844491,DET,3.5,0
0.289,76.6,W,0.09,0.189,0.054,0.396,0.191,0.121,71.7,W,-0.106,0.002,0.169,0.235,-0.26,0.345,0,1,0.109,-0.111,-0.045,0.114,0.001,0,9.636363636,201613NO-3.5DET1328,0,4.126344086,0.385215054,-0.020698925,0.989784946,-3.675537634,0.330645161,0.338709677,0.141666667,1,1,0,-7,-10.5,0.064516129,1,0,2.379232456,6.114692982,7.243421053,-1.12872807,16.66644737,-1.168640351,41.45454545,326.0909091,2.727272727,0.727272727,108.877193,30.39473684,28.67536184,7.86622807,7.459541826,317.993125,0.406686244,NO,-3.5,0
-0.135,63.5,L,-0.172,-0.054,0.117,-0.073,0.18,-0.437,32.7,L,-0.09,-0.07,0.038,0.015,-0.085,0.11,0,1,-0.014,0.003,-0.001,0.047,-0.074,1,43.18181818,201613SF1CHI626,0,-6.697628458,-0.700263505,0.019762846,-5.147891963,-3.321805007,0.196969697,0.522727273,0.18115942,1,1,0,-1,0,0.068181818,1,0,2.853365385,6.48125,9.349519231,-2.868269231,11.52740385,0.074519231,34.66666667,240,1.666666667,0.5,87.02932692,20.10096154,22.4785,6.923076923,7.458605081,267.097625,-0.535528158,SF,1,0
-0.437,32.7,L,-0.09,-0.07,0.038,0.015,0.11,-0.135,63.5,L,-0.172,-0.054,0.117,-0.073,0.006,0.18,1,0,0.003,-0.014,0.018,-0.058,0.02,0,0,201613CHI-1SF266,0,-0.370895187,-0.764957265,0.075123707,-2.585695007,-4.334682861,0.153846154,0.512820513,0.298245614,1,1,1,1,0,0.076923077,0,1,2.61,7.717391304,10.16086957,-2.443478261,24.64782609,1.413043478,34.5,198.5,1.5,2,60.95217391,23.2173913,26.01534783,5.753623188,6.170886205,281.0814638,-0.417263017,CHI,-1,0
-0.356,44.1,L,-0.144,-0.237,-0.015,-0.134,0.078,0.39,85,W,0.207,0.228,0.037,0.55,-0.076,0.257,0,0,-0.154,0.03,0.079,-0.185,-0.042,0,0,201613LARM13NE1026,0,-5.68242623,-0.466491803,0.029442623,-2.075147541,1.385704918,0.136,0.56,0.286885246,1,1,1,-17,-4,0.096,0,1,2.431269841,4.811111111,7.747619048,-2.936507937,31.74126984,-1.004761905,31.5,174,1.5,0.5,83.32380952,18.52380952,18.22007937,5.523809524,5.472414747,173.0145079,0.051394777,LAR,13,0
0.39,85,W,0.207,0.228,0.037,0.55,0.257,-0.356,44.1,L,-0.144,-0.237,-0.015,-0.134,-0.249,0.078,1,1,0.03,-0.154,0.016,0.113,-0.086,0,3.818181818,201613NE-13LARM2610,0,3.662614206,0.807618627,-0.025125258,6.750810492,6.243589744,0.301724138,0.422413793,0.222222222,1,1,0,17,4,0.00862069,1,0,2.55,6.2125,8.323046875,-2.110546875,16.03046875,-0.482421875,36.57142857,314.4285714,2.571428571,0.142857143,115.978125,25.58984375,25.39254297,8.59765625,8.379556147,311.3752695,0.218100103,NE,-13,0
-0.133,55.4,W,0.123,0.038,-0.07,0.031,-0.053,-0.229,53.8,W,0.064,-0.176,-0.188,-0.102,-0.213,-0.042,0,1,0.26,-0.008,0.014,0.102,0.104,0,13.72727273,201613MIA3.5BAL638,0,-3.12,-0.04,-0.024,-2.344,-1.064,0.216,0.504,0.184,0,0,0,-24,-20.5,0.064,1,0,2.622066869,6.310334347,8.426443769,-2.116109422,16.12097264,-0.452583587,29.90909091,234,1.363636364,0.727272727,95.09422492,21.01215805,19.12196049,7.823708207,7.404853335,230.7905745,0.418854872,MIA,3.5,0
-0.229,53.8,W,0.064,-0.176,-0.188,-0.102,-0.042,-0.133,55.4,W,0.123,0.038,-0.07,0.031,0.048,-0.053,1,0,-0.008,0.26,0.052,-0.147,0.138,0,8.636363636,201613BAL-3.5MIA386,0,3.027634771,0.038227114,-0.055683768,1.763861767,-0.453340434,0.129770992,0.511450382,0.279069767,0,0,1,24,20.5,0.076335878,0,1,2.578777778,5.543777778,8.432888889,-2.889111111,18.88911111,-0.702,40.90909091,261.5454545,1,0.909090909,80.398,26.39555556,26.19375778,6.393333333,6.366905629,263.1227311,0.026427704,BAL,-3.5,0
-0.05,67.5,W,0.061,0.097,0.038,0.115,0.099,0.23,66.7,W,0.109,0.16,0.078,0.407,0.02,0.166,0,1,0.035,0.137,0.002,0.07,-0.012,1,34.72727273,201613BUF3.5OAK2438,0,-0.709401709,0.222222222,-0.05982906,1.918803419,2.606837607,0.264957265,0.478632479,0.264957265,0,0,0,1,4.5,0.034188034,0,0,3.165335463,7.297763578,9.857827476,-2.560063898,14.05207668,0.621405751,28.45454545,191,1,0.363636364,87.81821086,18.58785942,17.85141214,6.712460064,6.541956072,195.0181406,0.170503992,BUF,3.5,0
0.23,66.7,W,0.109,0.16,0.078,0.407,0.166,-0.05,67.5,W,0.061,0.097,0.038,0.115,0.125,0.099,1,0,0.137,0.035,0.028,0.181,-0.081,0,3.181818182,201613OAK-3.5BUF3824,0,-0.850472384,0.177143895,-0.063045058,1.779221172,4.707727713,0.263565891,0.434108527,0.203125,0,0,1,-1,-4.5,0.03875969,1,1,2.466217494,6.075413712,8.2643026,-2.188888889,19.61536643,-0.895981087,38.45454545,283.1818182,2,0.454545455,100.5330969,26.643026,24.76943735,7.364066194,7.011029491,284.174052,0.353036702,OAK,-3.5,0
0.078,67,W,0.026,-0.004,-0.053,0.257,-0.01,0.057,70.4,W,0.026,-0.023,-0.059,0.17,-0.153,-0.018,1,0,0.068,0.01,-0.023,0.02,0.022,0,5.636363636,201613TB3.5SD2821,0,-0.616,-0.12,-0.008,-0.668,-0.248,0.224,0.44,0.208,0,1,1,-7,-3.5,0.088,1,0,2.883300493,7.957142857,10.74507389,-2.787931034,20.69236453,1.406650246,36.90909091,263.6363636,2,1,89.57044335,23.74137931,22.96793596,7.142857143,6.854221451,264.7403424,0.288635692,TB,3.5,0
0.057,70.4,W,0.026,-0.023,-0.059,0.17,-0.018,0.078,67,W,0.026,-0.004,-0.053,0.257,-0.251,-0.01,0,1,0.01,0.068,-0.011,-0.092,0.125,0,0,201613SD-3.5TB2128,0,3.363399504,0.213399504,0.000124069,4.369416873,0.862903226,0.258064516,0.362903226,0.223076923,0,1,0,7,3.5,0.096774194,0,1,2.527318296,6.68245614,8.290977444,-1.608521303,18.29022556,-0.351378446,36.27272727,284.3636364,2.090909091,1.090909091,92.53859649,23.23308271,23.90930326,7.839598997,7.800126439,292.8811429,0.039472559,LAC,-3.5,0
0.237,74.2,L,0.097,0.176,0.082,0.379,0.098,-0.117,55.2,L,-0.037,-0.121,-0.141,-0.115,-0.039,-0.15,0,1,0.186,-0.219,0.002,0.189,-0.025,0,2.2,201613WAS2.5ARI2331,0,6.67977068,0.195741196,-0.019082719,-0.338165438,0.072317772,0.261261261,0.315315315,0.181818182,0,0,0,-4,-1.5,0.063063063,1,1,2.749220183,7.464678899,9.404587156,-1.939908257,14.67224771,0.668577982,39.63636364,321.8181818,1.818181818,0.636363636,101.6442661,28.63990826,24.37339679,8.119266055,7.326453757,301.9004725,0.792812298,WAS,2.5,0
-0.117,55.2,L,-0.037,-0.121,-0.141,-0.115,-0.15,0.237,74.2,L,0.097,0.176,0.082,0.379,0.003,0.098,1,0,-0.219,0.186,-0.057,-0.243,0.071,0,0,201613ARI-2.5WAS3123,0,5.425744361,0.166917293,0.014857143,-0.213804511,2.185684211,0.210526316,0.473684211,0.264,0,0,1,4,1.5,0.097744361,0,0,2.56089372,7.582850242,10.32681159,-2.743961353,19.07294686,0.953864734,41.4,293.1,1.5,1.1,83.33188406,25.83091787,25.05218841,7.079710145,6.873353467,291.10693,0.206356678,ARI,-2.5,0
-0.002,58.4,W,0.051,-0.029,-0.104,0.096,-0.048,0.086,67.7,W,0.134,0.092,-0.053,0.247,-0.019,0.038,0,0,0.077,-0.024,-0.024,-0.02,0.106,0,0,201613NYG4.5PIT1424,0,0.461314577,0.100109144,0.039352413,-0.129517342,-2.879092894,0.201612903,0.540322581,0.218045113,1,1,1,-14,-9.5,0.080645161,0,0,2.521089588,5.53559322,8.284987893,-2.749394673,20.08450363,-0.496610169,37.54545455,263.8181818,1.818181818,0.909090909,90.03922518,24.44067797,24.71493705,7.026634383,7.038990201,271.2515351,-0.012355819,NYG,4.5,0
0.086,67.7,W,0.134,0.092,-0.053,0.247,0.038,-0.002,58.4,W,0.051,-0.029,-0.104,0.096,-0.155,-0.048,1,1,-0.024,0.077,-0.011,-0.071,0.044,0,4.090909091,201613PIT-4.5NYG2414,0,-0.947128852,0.360014006,-0.025910364,1.846183473,1.145728291,0.266666667,0.466666667,0.210084034,1,1,0,14,9.5,0.066666667,1,1,2.536997319,6.395710456,9.703217158,-3.307506702,15.55603217,1.045308311,37.3,274.5,2.3,0.7,96.8383378,25.31099196,25.61392225,7.35924933,7.199648428,279.3259732,0.159600902,PIT,-4.5,0
-0.085,60.3,L,-0.022,-0.028,-0.055,0.098,0.074,0.083,64.4,L,0.185,0.043,-0.137,0.232,-0.118,-0.057,0,0,-0.089,-0.059,-0.05,-0.083,0.019,1,27.27272727,201613CAR6.5SEA740,0,0.433070866,0.031496063,0.023622047,1.37007874,1.283464567,0.228346457,0.42519685,0.291338583,0,0,0,-16,-9.5,0.094488189,0,0,2.685575221,8.383775811,10.43952802,-2.055752212,21.83421829,1.141297935,33.9,243.2,1.3,0.8,81.3899705,19.66961652,19.77721534,7.174041298,7.225284125,252.1376932,-0.051242827,CAR,6.5,0
0.083,64.4,L,0.185,0.043,-0.137,0.232,-0.057,-0.085,60.3,L,-0.022,-0.028,-0.055,0.098,-0.072,0.074,1,1,-0.059,-0.089,0.006,-0.086,0.047,0,14.6,201613SEA-6.5CAR407,1,0.030840556,0.256534301,-0.039440973,3.205536518,0.550426661,0.181818182,0.47107438,0.211382114,0,0,1,16,9.5,0.041322314,1,1,2.556576087,7.091032609,8.802173913,-1.711141304,17.91793478,-0.569293478,33.45454545,260.4545455,1,0.363636364,93.85978261,22.11141304,20.78909783,7.785326087,7.307570682,246.6688424,0.477755405,SEA,-6.5,0
-0.068,69,L,-0.182,-0.06,0.181,0.01,0.28,-0.252,46.7,L,-0.262,-0.121,0.061,-0.16,-0.004,0.275,1,1,-0.156,-0.24,0.059,-0.035,-0.172,0,26.09090909,201613IND-1NYJ4110,0,-4.173639226,-0.241790373,0.040935673,0.041497976,0.457489879,0.239316239,0.41025641,0.192982456,0,0,1,21,20,0.085470085,1,1,2.9476,7.317066667,8.840266667,-1.5232,19.99466667,-0.293066667,37.5,282.6,1.9,0.8,93.92906667,24.13066667,21.792296,7.536,7.045468907,266.1233147,0.490531093,IND,-1,0
-0.252,46.7,L,-0.262,-0.121,0.061,-0.16,0.275,-0.068,69,L,-0.182,-0.06,0.181,0.01,-0.011,0.28,0,0,-0.24,-0.156,-0.08,-0.112,-0.079,0,9.454545455,201613NYJ1IND1041,0,-2.547460723,-0.361636829,0.106905371,-2.448483741,-1.5322616,0.176470588,0.445378151,0.2,0,0,0,-21,-20,0.12605042,0,0,2.21,4.6,5.6,-1,15.6,-2.7,32,163,1,1,70.2,19,22.048,5.09375,5.578929688,178.52575,-0.485179688,NYJ,1,0
0.257,65.8,W,0.153,0.177,0.051,0.441,0.114,0.064,64.7,W,0.143,0.036,-0.041,0.193,-0.106,0.008,0,1,0.181,-0.004,0.034,0.194,-0.065,0,-2.166666667,201614OAK3.5KC1321,0,-0.527963526,0.261448835,-0.071884498,1.5704154,5.116767984,0.269503546,0.432624113,0.207142857,1,1,1,-11,-7.5,0.035460993,1,0,2.488668122,6.191921397,8.33580786,-2.143886463,18.98755459,-0.835152838,38.16666667,281.25,2,0.416666667,100.2860262,26.05895197,24.51615066,7.368995633,7.082756807,283.7203581,0.286238826,OAK,3.5,0
0.064,64.7,W,0.143,0.036,-0.041,0.193,0.008,0.257,65.8,W,0.153,0.177,0.051,0.441,0.002,0.114,1,0,-0.004,0.181,0.071,-0.064,-0.007,0,6.083333333,201614KC-3.5OAK2113,0,-4.832451923,-0.033413462,-0.083293269,-0.977043269,3.534254808,0.1796875,0.484375,0.130769231,1,1,0,11,7.5,0.03125,0,1,2.362264151,4.844204852,7.190566038,-2.346361186,15.64393531,-1.710512129,33.72727273,233.3636364,1,0.363636364,91.65148248,24.41239892,24.80698652,6.919137466,6.7933651,241.358841,0.125772366,KC,-3.5,0
-0.068,61.6,W,0.054,-0.119,-0.189,0.036,-0.311,0.117,68.9,W,0.011,0.138,0.101,0.34,-0.013,0.196,0,0,0.044,0.096,-0.03,-0.006,0.068,0,5.583333333,201614DEN1.5TEN1013,0,1.012178828,0.296248715,-0.036742035,-0.006706064,0.312230216,0.185714286,0.478571429,0.258992806,1,1,1,-13,-11.5,0.057142857,0,1,2.639968553,7.635220126,8.991509434,-1.356289308,19.17987421,0.200314465,35.33333333,258.6666667,1.555555556,0.777777778,87.88836478,21.87106918,20.98728931,7.320754717,7.136880202,256.5285346,0.183874515,DEN,1.5,0
0.117,68.9,W,0.011,0.138,0.101,0.34,0.196,-0.068,61.6,W,0.054,-0.119,-0.189,0.036,-0.181,-0.311,1,1,0.096,0.044,-0.015,0.147,-0.016,0,22.08333333,201614TEN-1.5DEN1310,0,0.837716181,0.34612651,0.009713338,1.337005449,0.551646529,0.28358209,0.447761194,0.238095238,1,1,0,13,11.5,0.059701493,1,0,2.715026455,7.980952381,9.819047619,-1.838095238,19.83412698,0.74047619,31.5,249.8333333,2.083333333,0.666666667,100.7833333,20.99470899,19.36288889,7.931216931,7.428086871,237.282463,0.50313006,TEN,-1.5,0
0.053,69.1,L,0.023,-0.036,-0.054,0.18,-0.012,-0.08,59.9,L,-0.063,-0.055,-0.021,0.085,-0.094,0.091,0,1,0.007,-0.13,-0.006,-0.078,0.119,0,2.75,201614SD3CAR1628,0,2.690862236,0.182594223,0.006174165,4.279367551,0.519327821,0.26119403,0.358208955,0.223021583,1,1,1,-16,-13,0.104477612,1,1,2.5544,6.726352941,8.322117647,-1.595764706,18.34588235,-0.470588235,35.41666667,279.4166667,2.083333333,1.166666667,91.75929412,22.72941176,23.38983529,7.889411765,7.86086531,288.9497082,0.028546455,LAC,3,0
-0.08,59.9,L,-0.063,-0.055,-0.021,0.085,0.091,0.053,69.1,L,0.023,-0.036,-0.054,0.18,-0.13,-0.012,1,0,-0.13,0.007,-0.041,-0.1,-0.01,0,26.5,201614CAR-3SD2816,0,-1.746376812,-0.210144928,0.028985507,0.152173913,1.253623188,0.217391304,0.442028986,0.268115942,1,1,0,16,13,0.094202899,0,0,2.696307278,8.592183288,10.72075472,-2.128571429,22.37466307,1.310242588,33.72727273,237.6363636,1.272727273,0.727272727,80.64043127,19.18059299,19.5259407,7.045822102,7.136550724,247.493062,-0.090728621,CAR,-3,0
-0.241,56.1,L,-0.256,-0.185,-0.003,-0.179,0.042,0.019,72.7,W,-0.075,-0.016,0.114,0.093,-0.015,0.232,1,0,-0.201,-0.049,-0.07,-0.108,0.001,0,13.83333333,201614HOU4.5IND2217,0,0.941538629,-0.360466383,0.048109404,-2.168164978,-2.184864335,0.135338346,0.481203008,0.304347826,1,1,1,10,14.5,0.097744361,0,0,2.595034483,6.312413793,9.596321839,-3.283908046,22.29954023,0.944137931,36.25,209.0833333,1.166666667,1.083333333,74.22298851,21.92413793,21.8649931,5.767816092,5.68458637,208.0927747,0.083229722,HOU,4.5,0
0.019,72.7,W,-0.075,-0.016,0.114,0.093,0.232,-0.241,56.1,L,-0.256,-0.185,-0.003,-0.179,-0.185,0.042,0,1,-0.049,-0.201,0.067,0.015,-0.135,0,27.41666667,201614IND-4.5HOU1722,0,-1.9461875,0.0243125,0.021375,1.7690625,2.3565,0.2578125,0.3984375,0.2,1,1,0,-10,-14.5,0.078125,1,1,2.93942928,7.392307692,8.740198511,-1.347890819,19.59900744,-0.31439206,36.63636364,282.1818182,2.090909091,0.727272727,97.65806452,23.98263027,21.5855062,7.702233251,7.167340617,264.7520868,0.534892633,IND,-4.5,0
0.071,58.5,W,0.002,0.047,0.016,0.197,0.089,-0.488,28.2,L,-0.387,-0.171,0.182,-0.106,-0.09,0.325,1,1,-0.039,-0.188,-0.029,0.031,-0.042,0,20.36363636,201614CIN-4CLE2310,0,2.037011335,-0.092007865,-0.029551238,-0.742135091,-2.425630349,0.198473282,0.450381679,0.204545455,1,1,0,20,16,0.045801527,1,1,2.504350797,7.196810934,9.107061503,-1.910250569,19.36560364,0.057175399,36.58333333,281.25,1.166666667,0.5,92.56469248,24.28246014,22.65863554,7.687927107,7.169596567,267.7677585,0.51833054,CIN,-4,0
-0.488,28.2,L,-0.387,-0.171,0.182,-0.106,0.325,0.071,58.5,W,0.002,0.047,0.016,0.197,-0.042,0.089,0,0,-0.188,-0.039,-0.034,-0.057,-0.083,0,0,201614CLE4CIN1023,0,-7.621212121,-1.115319865,0.094781145,-5.246380471,-7.252693603,0.155555556,0.496296296,0.212121212,1,1,1,-20,-16,0.088888889,0,0,2.57,10.6,12.4,-1.8,15.4,3.2,26,190,0,1,55,12,14.248,7.307692308,7.939526627,206.4276923,-0.63183432,CLE,4,0
0.094,68.2,W,0.148,0.092,-0.062,0.266,0.006,-0.095,65.6,L,0.031,0.092,0.059,0.057,0.168,0.131,1,1,-0.01,0.005,-0.01,-0.063,0.056,0,0,201614PIT-1.5BUF2720,0,-0.04362889,0.391192014,-0.023781562,2.502759836,0.051027598,0.259541985,0.458015267,0.215384615,1,0,1,7,5.5,0.06870229,0,0,2.55398533,6.30806846,9.38606357,-3.07799511,15.89437653,0.645232274,37.18181818,275.8181818,2.272727273,0.727272727,96.9405868,25.19559902,25.56798289,7.41809291,7.293973587,280.9490856,0.124119323,PIT,-1.5,0
-0.095,65.6,L,0.031,0.092,0.059,0.057,0.131,0.094,68.2,W,0.148,0.092,-0.062,0.266,-0.025,0.006,0,0,0.005,-0.01,-0.002,0.058,-0.03,1,36.25,201614BUF1.5PIT2027,0,-0.914728682,0.093023256,-0.03875969,1.802325581,1.480620155,0.263565891,0.472868217,0.248062016,1,0,0,-7,-5.5,0.03875969,0,1,3.172844828,7.056609195,9.831896552,-2.775287356,13.78534483,0.599137931,29,191,0.916666667,0.416666667,84.59798851,18.52873563,18.31240517,6.586206897,6.502398503,197.0481695,0.083808393,BUF,1.5,0
-0.098,57,W,-0.03,-0.129,-0.14,-0.097,-0.146,-0.143,54.4,L,0.01,0.042,0.008,0,0.052,0.035,0,1,-0.212,0.147,-0.062,-0.242,0.068,0,0,201614ARI2.5MIA2326,1,5.227033845,0.209060332,-0.000525541,-0.006726929,2.125919697,0.225352113,0.464788732,0.253731343,0,0,1,-5,-2.5,0.091549296,0,0,2.511804348,7.284565217,10.00413043,-2.719565217,18.68565217,0.698478261,41.81818182,293.7272727,1.636363636,1,85.52869565,26.24782609,25.63816957,7.023913043,6.85112209,292.5910196,0.172790953,ARI,2.5,0
-0.143,54.4,L,0.01,0.042,0.008,0,0.035,-0.098,57,W,-0.03,-0.129,-0.14,-0.097,-0.067,-0.146,1,0,0.147,-0.212,0.003,0.08,0.039,0,12.66666667,201614MIA-2.5ARI2623,0,-4.295459425,-0.257513954,-0.013793474,-3.842770502,-0.80737441,0.205882353,0.507352941,0.182481752,0,0,0,5,2.5,0.080882353,1,1,2.606666667,5.994850949,8.163414634,-2.168563686,15.72845528,-0.804607046,30.75,233.3333333,1.333333333,0.916666667,91.62601626,21.87804878,19.95860434,7.588075881,7.18155216,228.9483442,0.406523721,MIA,-2.5,0
